distilbert-base-uncased,0.7189602446483181,0.7028731604765242
bert-base-uncased,0.7180428134556575,0.7091800981079187
bert-base-cased,0.7051987767584098,0.693062368605466
roberta-base,0.6217125382262997,0.6166783461807989
